(      161860) [NioProcessor-2864   ] DEBUG Creando nexo para la conexión local[/192.168.1.130:10488] - remota[/192.168.1.130:24557]                                  | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:58) [2012-07-04 21:24:13,567]
(      161860) [NioProcessor-2870   ] DEBUG Creando nexo para la conexión local[/192.168.1.130:24557] - remota[0.0.0.0/0.0.0.0:10488]                                 | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:58) [2012-07-04 21:24:13,567]
(      161875) [NioProcessor-2864   ] DEBUG Cerrando nexo para la conexión local[/192.168.1.130:10488] - remota[/192.168.1.130:24557]                                 | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:77) [2012-07-04 21:24:13,582]
(      161875) [NioProcessor-2870   ] DEBUG Cerrando nexo para la conexión local[/192.168.1.130:24557] - remota[0.0.0.0/0.0.0.0:10488]                                | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:77) [2012-07-04 21:24:13,582]
(      161907) [NioProcessor-2871   ] DEBUG Creando nexo para la conexión local[/192.168.1.130:10488] - remota[/192.168.1.130:24582]                                  | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:58) [2012-07-04 21:24:13,614]
(      161907) [NioProcessor-2877   ] DEBUG Creando nexo para la conexión local[/192.168.1.130:24582] - remota[0.0.0.0/0.0.0.0:10488]                                 | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:58) [2012-07-04 21:24:13,614]
(      161907) [NioProcessor-2873   ] DEBUG Creando nexo para la conexión local[/192.168.1.130:10488] - remota[/192.168.1.130:24595]                                  | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:58) [2012-07-04 21:24:13,614]
(      161907) [NioProcessor-2884   ] DEBUG Creando nexo para la conexión local[/192.168.1.130:24595] - remota[0.0.0.0/0.0.0.0:10488]                                 | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:58) [2012-07-04 21:24:13,614]
(      161907) [NioProcessor-2884   ] DEBUG No se realizara accion interna de conexion del nexo creado[NexoSocket(0){socket=MinaObjectSocket(1){minaSession=(0x00000242: nio socket, client, /192.168.1.130:24595 => 0.0.0.0/0.0.0.0:10488)}, destino=ReceptorNulo(2)}]  | at net.gaia.vortex.sockets.impl.estrategias.RealizarConexionesPorFuera(RealizarConexionesPorFuera.java:47) [2012-07-04 21:24:13,614]
(      161922) [NioProcessor-2884   ] DEBUG Cerrando nexo para la conexión local[/192.168.1.130:24595] - remota[0.0.0.0/0.0.0.0:10488]                                | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:77) [2012-07-04 21:24:13,629]
(      161922) [NioProcessor-2873   ] DEBUG Cerrando nexo para la conexión local[/192.168.1.130:10488] - remota[/192.168.1.130:24595]                                 | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:77) [2012-07-04 21:24:13,629]
(      161922) [NioProcessor-2884   ] DEBUG No se realizara accion interna de desconexion del nexo cerrado[NexoSocket(0){socket=MinaObjectSocket(1){minaSession=(0x00000242: nio socket, client, /192.168.1.130:24595 => 0.0.0.0/0.0.0.0:10488)}, destino=PortalMapeador(2){destino=NexoSocket(0)<-}}]  | at net.gaia.vortex.sockets.impl.estrategias.RealizarConexionesPorFuera(RealizarConexionesPorFuera.java:55) [2012-07-04 21:24:13,629]
(      161922) [NioProcessor-2871   ] DEBUG Cerrando nexo para la conexión local[/192.168.1.130:10488] - remota[/192.168.1.130:24582]                                 | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:77) [2012-07-04 21:24:13,629]
(      161922) [NioProcessor-2877   ] DEBUG Cerrando nexo para la conexión local[/192.168.1.130:24582] - remota[0.0.0.0/0.0.0.0:10488]                                | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:77) [2012-07-04 21:24:13,629]
(      161953) [NioProcessor-2890   ] DEBUG Creando nexo para la conexión local[/192.168.1.130:10488] - remota[/192.168.1.130:24620]                                  | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:58) [2012-07-04 21:24:13,660]
(      161953) [NioProcessor-2891   ] DEBUG Creando nexo para la conexión local[/192.168.1.130:24620] - remota[0.0.0.0/0.0.0.0:10488]                                 | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:58) [2012-07-04 21:24:13,660]
(      161953) [main                ] DEBUG Nanos inicio: 308145648498622                                                                                             | at net.gaia.vortex.sockets.tests.TestNodoSocketPerformance(TestNodoSocketPerformance.java:78) [2012-07-04 21:24:13,660]
(      163250) [main                ] DEBUG Nanos Fin: 308146953994711                                                                                                | at net.gaia.vortex.sockets.tests.TestNodoSocketPerformance(TestNodoSocketPerformance.java:86) [2012-07-04 21:24:14,957]
(      163250) [main                ] DEBUG Milis totales en procesar 10000 mensajes: 1305.803111                                                                     | at net.gaia.vortex.sockets.tests.TestNodoSocketPerformance(TestNodoSocketPerformance.java:89) [2012-07-04 21:24:14,957]
(      163250) [main                ] DEBUG Milis dedicado por mensaje: 0.13058031109999998                                                                           | at net.gaia.vortex.sockets.tests.TestNodoSocketPerformance(TestNodoSocketPerformance.java:90) [2012-07-04 21:24:14,957]
(      163250) [main                ] DEBUG Cantidad proyectada de mensajes procesables por segundo: 7658.122358386692                                                | at net.gaia.vortex.sockets.tests.TestNodoSocketPerformance(TestNodoSocketPerformance.java:92) [2012-07-04 21:24:14,957]
(      163250) [main                ] DEBUG Milis de espera promedio por mensaje: 281.89092577850005                                                                  | at net.gaia.vortex.sockets.tests.TestNodoSocketPerformance(TestNodoSocketPerformance.java:95) [2012-07-04 21:24:14,957]
